,0
1359,89309.39913251328
1360,87528.70285468272
1361,84696.68990198511
1362,87242.3683940613
1363,99975.9899732201
1364,99441.08289040407
1365,99749.44460758645
1366,99150.9961418779
1367,90210.53538508018
1368,99655.48296284839
1369,89395.93411891838
1370,86622.91340877529
1371,88744.39393622153
1372,92537.58191878715
1373,88496.03072165043
1374,88555.17557396065
1375,73971.65996182083
1376,85201.67212432904
1377,64371.65475522393
1378,59785.45880395686
1379,57141.924355882016
1380,55965.31666767265
1381,46448.56305617788
1382,23449.910314808163
1383,27630.56774710308
1384,1830.696438588323
1385,3763.8763518621254
1386,5603.951351703547
1387,6325.453048128658
1388,11772.607136288852
1389,15131.390071448606
1390,14312.162866215665
1391,17533.60260601255
1392,20385.519410790697
1393,23018.748920693397
1394,28252.855956811483
1395,27386.91552142883
1396,31152.669958928418
1397,33208.99403241276
1398,30764.324235851876
1399,30240.356040541003
1400,24746.91267434484
1401,19919.457836131816
1402,7507.809076825694
1403,15224.56854951732
1404,10969.571905178942
1405,14570.039917297994
1406,9313.396350676368
1407,18820.243013477317
1408,15807.988059337937
1409,19264.784696281797
1410,17228.970660174316
1411,18544.013896003875
1412,16804.99755793695
1413,13903.295864002634
1414,6691.541551185292
1415,3340.302629317772
1416,4388.257504541379
1417,4762.289098656067
1418,7697.169652476303
1419,8185.791256377683
1420,8000.983274311061
1421,7794.454262786245
1422,6676.002977834179
1423,6738.3726499631985
1424,7762.961097811276
1425,9725.724059907614
1426,7959.783923396779
1427,6369.765342385188
1428,5253.914184893696
1429,1935.772904447747
1430,1280.8203141468477
1431,247.700958396229
1432,369.56365265232915
1433,481.8155290976829
1434,3086.5645057516035
1435,2394.700797511034
1436,1237.2735252075279
1437,3620.0897582716207
1438,5240.387406648069
1439,5122.348704743102
1440,5565.715336647489
1441,5396.074589342912
1442,4919.351200804685
1443,5033.165104280594
1444,6090.95761879481
1445,6902.592496652069
1446,6290.058618532952
1447,6666.612427525435
1448,5678.997156739927
1449,5247.442583487324
1450,4485.855134490599
1451,4168.621325200278
1452,3946.519544682939
1453,2276.758772777489
1454,3105.6351338787385
1455,1768.1563228823763
1456,2192.753476281135
1457,5740.728854436487
1458,6473.0003299402915
1459,9070.900138472032
1460,8428.85296356025
1461,8924.522260787793
1462,10377.373410879007
1463,13292.58904845134
1464,17039.999384360915
1465,24373.83664743089
1466,34526.96928649445
1467,38258.07715639888
1468,38999.72977879914
1469,40362.310680613504
1470,39324.60011522671
1471,38301.18291102012
1472,33104.60944608366
1473,28526.287651425057
1474,29034.320140207878
1475,27908.630275336454
1476,28573.898545004085
1477,32555.465551142355
1478,28525.28479529598
1479,29854.147809612954
1480,23830.127282554076
1481,9739.464618087231
1482,19689.988474912814
1483,40571.3055644623
1484,43930.132421203365
1485,44464.50615314345
1486,46855.777671990465
1487,55965.442157035235
1488,67518.45752533802
1489,87790.38852928035
1490,67321.77826232652
1491,38598.44681743016
1492,49483.89685829266
1493,41890.04371103866
1494,30636.645584056507
1495,3050.158417465409
1496,5124.930163915145
1497,9668.012650821032
1498,6260.210965666191
1499,8206.074875834558
1500,6792.127632728209
1501,8310.023152242149
1502,9283.490330251487
1503,8561.421509434349
1504,7180.474388817038
1505,8302.642050404751
1506,7832.703354296133
1507,8971.346938127786
1508,11882.276916731853
1509,17099.240739385416
1510,15781.672250912321
1511,20839.748882068987
1512,19716.757088602386
1513,19482.820533398426
1514,16301.352885595083
1515,19332.31355697793
1516,19159.83958975138
1517,18071.74609648901
1518,20380.304829646175
1519,19035.332099265976
1520,18714.426631220053
1521,17042.15402953516
1522,16064.549321443968
1523,14560.584053963255
1524,15181.724009625194
1525,16923.748299866482
1526,17491.048523497637
1527,15815.925672632402
1528,18535.86077226934
1529,19056.868594915166
1530,17187.72238331276
1531,15576.96417818821
1532,15133.38916855817
1533,16579.347566354267
1534,18911.90905663423
1535,19476.28583924971
1536,25265.84926091635
1537,21373.960171603852
1538,26521.838893082317
1539,26431.267702959234
1540,26259.295263105054
1541,24756.910247220465
1542,24799.339879178246
1543,23477.273330320062
1544,22960.738047702886
1545,22668.33443400228
1546,23120.81078334695
1547,23914.68769821811
1548,22698.21940601987
1549,24496.908704407564
1550,24924.41182960395
1551,22127.438113204895
1552,17781.957626393174
1553,17403.704260467024
1554,12326.907128603782
1555,8296.92420865556
1556,9644.979277912795
1557,3490.232362334358
1558,2138.121964707242
1559,2851.3384102846185
1560,2130.461743636728
1561,1693.0405136546406
1562,8913.817402623137
1563,10576.81782438152
1564,11065.547417599702
1565,11627.80571890803
1566,9063.388025769673
1567,6909.049791011848
1568,4205.290521189901
1569,895.7463503952531
1570,1487.6855354831107
1571,1577.5229936660369
1572,770.5409037591144
1573,1094.1800693441087
1574,1561.9497115495094
1575,2785.1359148476567
1576,2417.6992051627994
1577,2168.97024375113
1578,1272.6302399504718
1579,19824.643078515634
1580,43830.65839582706
1581,44263.4025957494
1582,58088.46306502197
1583,49731.760935956154
1584,53120.52118113169
1585,54795.212220775975
1586,50310.46862720546
1587,52774.660551419984
1588,59931.39946983061
1589,64996.584639695706
1590,62450.61299157424
1591,58144.62663536826
1592,52151.976295634755
1593,51907.57590896491
1594,48172.7891010382
1595,41398.79883826145
1596,37214.51060881259
1597,42572.623440807336
1598,48868.91034720582
1599,53783.85008102062
1600,52888.362687809655
1601,58697.38787897715
1602,68763.76183165822
1603,65902.671056052
1604,69699.47053056084
1605,60453.26120819173
1606,58011.31098200337
1607,59591.163653109084
1608,61586.87868596616
1609,65622.99915191926
1610,61296.880355040936
1611,57311.43852924479
1612,61315.407267006245
1613,69170.99513825815
1614,66362.38421357839
1615,57890.368264253455
1616,48246.66083730096
1617,39172.22221596783
1618,38843.585177021116
1619,42622.204869664245
1620,51518.80593027391
1621,65628.3619263365
1622,55290.14567518552
1623,74994.52301301701
1624,69368.55269271249
1625,89636.66241605564
1626,95949.62814537708
1627,99997.63471675622
1628,93568.37438149536
1629,87690.76146747105
1630,83322.9492491723
1631,75793.50237556879
1632,76160.30819670897
1633,62035.047697223825
1634,68703.05064892779
1635,70720.86348505582
1636,64649.145444491034
1637,59321.736629543804
1638,50966.37191025935
1639,50906.72118866652
1640,48286.17060844808
1641,51329.495516836985
1642,48132.232871753215
1643,51834.72011474255
1644,46748.23691862622
1645,44246.298844703946
1646,43186.47352601285
1647,45812.41487881103
1648,47870.24723177598
1649,46436.46587568088
1650,43629.15926744487
1651,43914.561414627104
1652,49132.25078400991
1653,47745.22911354865
1654,55123.625533087215
1655,47304.93639533911
1656,61872.614762184116
1657,56319.83860839155
1658,65646.3888164829
1659,62434.98213210712
1660,58587.168112835534
1661,53833.77047144841
1662,44273.097584335694
1663,37116.22812509756
1664,38549.41139731173
1665,36452.189341353274
1666,39133.50150990174
1667,33721.01844205688
1668,40852.41752645551
1669,35333.7821859006
1670,32923.18903526455
1671,28932.163755431713
1672,31306.952936239373
1673,36325.91731769712
1674,43156.72775713127
1675,52241.7354846881
1676,71040.26181354802
1677,73766.90368651967
1678,99035.56805258976
1679,98927.17669905815
1680,98673.75179396951
1681,99990.02326619788
1682,99882.61312964716
1683,89043.82434772042
1684,99922.20642526467
1685,98625.10560840287
1686,89120.33190705869
1687,87334.55871100549
1688,86290.50625730722
1689,76163.87554312595
1690,52875.72469467462
1691,45897.40752299842
1692,60124.90464944123
1693,78782.55618229245
1694,96742.46412387391
1695,95544.0328758589
1696,99959.53187295256
1697,99819.59311763397
1698,99697.06987384925
1699,99869.19366678827
1700,89664.78529607193
1701,98330.95184130527
1702,99444.71987180805
1703,98392.10641285942
1704,94534.02501296865
1705,79014.64604292293
1706,87876.73946689194
1707,70508.70272298729
1708,62254.142438813215
1709,54587.44408715097
1710,33949.48251131454
1711,30752.658606966485
1712,16239.56584981035
1713,16008.233080033811
1714,20358.49498450976
1715,21458.95499739808
1716,19706.94042687583
1717,16315.010765968493
1718,13708.284566188418
1719,9621.908993519624
1720,767.5999033527714
1721,18548.459135465724
1722,6489.619047115913
1723,3224.603626587188
1724,18579.4059235859
1725,41626.541088551414
1726,38562.40317660196
1727,35179.75566919179
1728,30190.59174895057
1729,30636.125864356014
1730,27561.021553409693
1731,22643.66438399577
1732,19731.01271366909
1733,18028.255938275972
1734,19497.53142279478
1735,21359.524854123883
1736,22702.842829103152
1737,20266.48360219948
1738,18647.543318858883
1739,11899.931976071592
1740,12357.264270821835
1741,13261.15753619076
1742,9410.02156049075
1743,7243.26786327597
1744,3598.8440404818957
1745,613.4291381332127
1746,1155.3637407964368
1747,11019.096348047251
1748,9219.289399175339
1749,16299.966293569589
1750,19521.658750920706
1751,19150.67202066472
1752,19738.24226073264
1753,18562.022010227418
1754,16484.941791358684
1755,16289.348358849158
1756,15840.601483542361
1757,17082.094344499284
1758,15412.342190334633
1759,16190.945833630494
1760,13813.623637381743
1761,13299.470655489265
1762,13283.577715478927
1763,12343.538124137489
1764,13369.65521914453
1765,13306.092200392837
1766,12549.297972906681
1767,12474.464066372837
1768,11840.22777949827
1769,12499.12098772581
1770,13704.390659216198
1771,12600.094080690382
1772,11737.966079602895
1773,12024.250425470178
1774,9621.074945855316
1775,10958.316080472558
1776,8757.616280424545
1777,6443.912686908833
1778,8843.678848568505
1779,10882.029484713896
1780,11439.796876652927
1781,11929.617322342887
1782,10857.328093948536
1783,11264.306247426684
1784,12319.042334724338
1785,9270.764572905833
1786,10182.256433445276
1787,10580.62646716608
1788,8800.333526101072
1789,8171.971005174682
1790,7077.263535651622
1791,8082.5810055776965
1792,7074.553121057807
1793,4518.581694846212
1794,3882.3448850600544
1795,1303.9995428109437
1796,2106.6131434713466
1797,622.1840898248495
1798,14174.85989788396
1799,7876.224697854279
1800,3407.73623324461
1801,1563.6212964685553
1802,6652.107814017354
1803,5293.011459071455
1804,4395.984735766292
1805,6518.0873104274
1806,4486.498913222367
1807,6603.29757270912
1808,8113.921940589092
1809,9968.19608303928
1810,12296.107387197546
1811,11723.180749239149
1812,12514.084285282228
1813,14367.986642732047
1814,14049.10893016864
1815,17122.309138640703
1816,18784.90599299422
1817,19735.11855224256
1818,19961.875844003225
1819,21938.807592915975
1820,26496.456294138
1821,25396.036785968005
1822,24323.316849787454
1823,24188.447501622733
1824,22173.218963206702
1825,22562.9399270167
1826,18778.590217476376
1827,21475.311850606464
1828,18587.07457755077
1829,19435.162650017828
1830,20548.148876714724
1831,20504.746228596883
1832,19703.990192670433
1833,19499.254633443037
1834,19721.16860274587
1835,23217.884510055595
1836,15102.279370449476
1837,9016.533465715793
1838,11544.86144010743
1839,12639.237972225987
1840,14556.634903964918
1841,16995.634719729307
1842,18799.27007546736
1843,21537.079437819255
1844,20702.44339729545
1845,18231.689164300347
1846,19609.658998184426
1847,19667.87887499984
1848,21433.403872013794
1849,21032.121865859008
1850,15476.606040447627
1851,12683.394523703544
1852,2411.125099115701
1853,9108.110016814422
1854,4860.165378398665
1855,10444.893621061252
1856,8336.607338189326
1857,13712.250737636448
1858,10832.695188153455
1859,11134.834083725636
1860,11978.919355457541
1861,11478.38829857732
1862,12965.843511847193
1863,18469.017444752815
1864,19393.01090277516
1865,18165.758635014066
1866,16158.389292628313
1867,8411.719328300624
1868,13882.572322619191
1869,12669.95701791437
1870,15950.19716805581
1871,20625.72042870797
1872,23720.503008953132
1873,24386.240691972023
1874,26620.12400602934
1875,22994.058620477575
1876,21724.074181478773
1877,20130.459204669194
1878,13067.206439122692
1879,14089.875328226157
1880,17371.747970323075
1881,18449.58927481167
1882,21221.28341438326
1883,26763.358136591727
1884,29152.52254710304
1885,30438.431393351617
1886,34433.53623458493
1887,29207.244306699868
1888,34837.53277514129
1889,30776.219994771272
1890,35174.16085507222
1891,31454.54784487987
1892,30938.4005327695
1893,33644.25364225013
1894,32428.540777066537
1895,33560.00637538678
1896,37454.82197537556
1897,45739.57168935582
1898,41205.81889695821
1899,30263.01399354877
1900,30349.085478026554
1901,24538.91838820313
1902,19505.897862225953
1903,14066.497776292623
1904,11509.51765477026
1905,10591.07421862427
1906,8481.075652701631
1907,9565.077678623522
1908,10374.561357176903
1909,10290.666782032304
1910,10843.466547352702
1911,12213.470479894577
1912,10850.6714400461
1913,12541.429885065685
1914,13368.692996447238
1915,11463.939698874661
1916,8984.357281459144
1917,8926.43733849052
1918,8990.407825521883
1919,7792.8278285350925
1920,7857.8127600637
1921,7259.17339458481
1922,7887.75714868206
1923,7707.700526875965
1924,7866.41914518059
1925,6905.29965284746
1926,7538.680638836576
1927,7281.495386753635
1928,7777.5700286824795
1929,7293.963762843854
1930,7422.204168488858
1931,7261.144654339179
1932,6522.79353946743
1933,6536.108258225311
1934,8124.937435980383
1935,7215.316540447478
1936,8276.180868541403
1937,8922.772365289024
1938,9097.306081821873
1939,8870.586270019738
1940,9405.250315246574
1941,8695.9866590151
1942,8132.784540910483
1943,7814.073449532951
1944,7775.06244731913
1945,10850.151035171224
1946,9963.351683612738
1947,13287.736760155753
1948,10451.903472070539
1949,16741.16341761254
1950,16444.36548857364
1951,17159.32981871901
1952,15015.557992554624
1953,16729.075824686704
1954,18014.244400698644
1955,20763.881476029554
1956,20569.55237094177
1957,17466.726830845077
1958,22635.842811068494
1959,18421.01591608043
1960,17771.99319709826
1961,16289.837078190014
1962,16560.411005036087
1963,16953.996502643295
1964,18947.19988674787
1965,20535.793620881384
1966,22565.50664849837
1967,20334.982666649532
1968,20587.988705055814
1969,19013.922062720947
1970,21789.865142508505
1971,24816.494815071004
1972,17913.760665998125
1973,18543.501762196316
1974,15689.710377822905
1975,14076.827025109906
1976,12815.072417718082
1977,12061.744209231343
1978,10752.41158280448
1979,8460.348831047604
1980,3847.3354767015853
1981,8287.05275398276
1982,4704.010480812968
1983,1776.838668866656
1984,238.3179732151138
1985,17445.483420772052
1986,18277.063021208876
1987,12530.920002942814
1988,12977.630363757753
1989,11708.773416388198
1990,10014.217147620666
1991,9862.496961048771
1992,11247.465906856623
1993,11351.634451710386
1994,11432.080311754456
1995,11766.1194489616
1996,10823.722035813389
1997,9835.039257868935
1998,6281.823426658823
1999,4997.557676000485
2000,3138.2603233641657
2001,2672.172303754406
2002,3370.7408305586123
2003,4518.7374737021255
2004,4695.282316270096
2005,5364.522610560598
2006,3715.8748137395746
2007,3931.5983477351647
2008,3661.32036975585
2009,4569.252395472834
2010,5090.965806002811
2011,4680.874685641048
2012,5405.041929933756
2013,5888.817838583614
2014,7256.7316314350965
2015,5371.884667736251
2016,2026.0246169449729
2017,13010.39459080663
2018,26837.282940198067
2019,40045.73521921969
2020,37206.86625522838
2021,32403.633987010664
2022,32215.00794426541
2023,34173.24249298715
2024,34243.77693585946
2025,33403.08605287374
2026,35534.173708150454
2027,32081.500712061672
2028,34976.78722404671
2029,36734.385834212095
2030,40315.54830612464
2031,43253.09297898259
2032,38731.870688722884
2033,28276.576309655924
2034,19777.26374980512
2035,9775.26261110366
2036,3618.669907835287
2037,2086.731161488277
2038,3597.694917252303
2039,3463.013816306153
2040,4471.354170302069
2041,5193.500964066747
2042,6903.7198010936345
2043,6354.9471905334385
2044,8401.239137963663
2045,6345.194328022733
2046,8665.011681821068
2047,9671.132322295629
2048,8458.86188623248
2049,7441.995146422551
2050,7598.266424258836
2051,7664.323640613491
2052,7232.712037400491
2053,6819.054670971676
2054,6894.076254340449
2055,7397.428122778652
2056,5926.220982260347
2057,6218.062463812091
2058,5704.007122280188
2059,6000.766258961588
2060,4863.263487242922
2061,5438.704398245487
2062,3360.87636769971
2063,19744.686956789927
2064,487.7430687597986
2065,8947.484057765216
2066,2351.078449787012
2067,1581.4627314886313
2068,4719.408973758227
2069,2958.351188716916
2070,2003.3287084811839
2071,2177.1322353563437
2072,831.2533782416522
2073,187.65272080681223
2074,1294.1490054933524
2075,1308.0952033818203
2076,3691.0929154253463
2077,2339.774775296302
2078,1940.2838516953193
2079,2817.067715305825
2080,1704.2879045200266
2081,1346.6740752273486
2082,3296.9127438553596
2083,6775.270659173084
2084,3280.2521213277378
2085,5810.851037552694
2086,7018.969440790699
2087,8698.196793080424
2088,11493.544720307234
2089,11893.354791323829
2090,12117.424643308743
2091,10371.579560463702
2092,7362.516408871785
2093,10544.910650260093
2094,7258.248432506386
2095,6179.711432451969
2096,7376.324726213846
2097,6567.45426822229
2098,5907.310733565195
2099,3463.4884751212717
2100,6623.862945554269
2101,6780.420725873878
2102,5318.259488855805
2103,7673.6643478592605
2104,8103.534117141882
2105,7883.537402772391
2106,9032.923861418845
2107,10332.739285355072
2108,12555.773133013372
2109,13701.158671509555
2110,12148.813833405951
2111,9719.34263648928
2112,12137.727708629474
2113,15410.85099500177
2114,15323.285170885432
2115,15878.56404816111
2116,19690.66232367287
2117,19480.63083335098
2118,17531.906123351822
2119,13061.991665462245
2120,13087.77384185351
2121,11542.575599050278
2122,11178.513709385334
2123,10729.597047015195
2124,8523.956414301767
2125,4907.130044485014
2126,1947.2214808680678
2127,3323.3351348740875
2128,3865.694601448263
2129,5455.329255058184
2130,8797.441463103296
2131,6239.370193280054
2132,6522.995288389238
2133,6590.472754137642
2134,7507.679514649988
2135,8730.89042695447
2136,8189.020476953008
2137,9337.371658482529
2138,5992.524096900261
2139,905.7747468974238
2140,2181.404188153081
2141,1740.8554503079527
2142,2728.878440776726
2143,2168.7755572874476
2144,2375.600623892573
2145,1658.292811484017
2146,2528.877200302241
2147,1457.271868136561
2148,2633.216964622055
2149,3628.535379314413
2150,3771.644867016281
2151,4542.345108400561
2152,4007.7002444801687
2153,3902.016391469948
2154,6299.2507296939275
2155,11555.101584523703
2156,21441.98479097952
2157,12952.780503474421
2158,4917.594756242552
2159,8435.108316428243
2160,2482.016401344161
2161,2893.5157145771864
2162,2899.5589834095044
2163,1908.6816325913585
2164,1906.0405472209286
2165,1760.0318041009916
2166,1519.901010989468
2167,7627.862959911476
2168,13006.849484597527
2169,11801.640669373033
2170,16415.54107558683
2171,16850.451591466677
2172,17981.577667261605
2173,19331.91492641229
2174,18673.825754312373
2175,16832.874949073757
2176,10888.916916177808
2177,6295.2832884409045
2178,3859.306656899125
2179,3701.8932290347793
2180,5275.886351924569
2181,7832.533906750214
2182,6442.388052421329
2183,1525.2491381063141
2184,2638.494161705093
2185,377.70730179080834
2186,12053.89144699139
2187,10986.851892681196
2188,11446.921580494602
2189,10104.642506571008
2190,9339.472703590569
2191,8477.04210010347
2192,4844.072315579238
2193,2404.6147794479457
2194,12478.150410167313
2195,17907.866749270466
2196,18984.857207501052
2197,19244.115156479937
2198,19601.14958246875
2199,18351.37832151063
2200,16607.296913573206
2201,16992.362725681676
2202,15860.650328525018
2203,14569.288629821916
2204,15432.617860860359
2205,17103.359017568833
2206,18996.361301095418
2207,20130.35120239584
2208,20150.851826594346
2209,18406.376606479564
2210,17047.820919663525
2211,19501.27448030901
2212,16698.08505532023
2213,19424.0014530852
2214,23936.09559195379
2215,26017.46586800013
2216,27777.557799931856
2217,28507.813230859738
2218,26486.502868900396
2219,29184.9584320789
2220,27329.203674738677
2221,29586.243558094982
2222,27722.396238061665
2223,26490.456592998136
2224,24827.175366520765
2225,26205.84278945541
2226,23416.38287107125
2227,24491.19454544102
2228,22224.06387211122
2229,20949.991731074908
2230,19482.339297186234
2231,19586.610593582347
2232,18691.53603584631
2233,17494.83777777789
2234,14095.830969387278
2235,15041.901765107037
2236,12806.778770683404
2237,14260.330741846374
2238,16682.057571299145
2239,18281.904461441525
2240,20866.341854262006
2241,18881.517071524017
2242,20242.292854872583
2243,15142.492532214821
2244,20497.986006520092
2245,20373.571428486917
2246,21480.194122150497
2247,20617.50540514992
2248,24637.43718123298
2249,23178.089276933486
2250,20741.756332047404
2251,21323.780900308775
2252,22298.772060225816
2253,22547.031803259164
2254,20615.862658413953
2255,18341.647139048713
2256,16049.714316463358
2257,10824.76589659306
2258,11339.622457885474
2259,12871.406165507327
2260,10585.973571250168
2261,9365.884743277707
2262,7406.805384265907
2263,7542.185653138473
2264,7568.509863740741
2265,9420.140088611235
2266,7665.106609237834
2267,8367.298974849879
2268,6822.880006710938
2269,3375.7403000902445
2270,4133.033032566225
2271,425.36225274043585
2272,435.39522798279785
2273,2456.1443044454127
2274,1266.440144411702
2275,3817.282164559854
2276,1323.4888406314267
2277,19342.400070935284
2278,41794.17268009619
2279,44791.64762272616
2280,47116.7314249999
2281,51787.94231443808
2282,54010.63673837433
2283,54670.25524920289
2284,52932.721041208846
2285,55811.23284733012
2286,52912.24544178259
2287,45292.36751981479
2288,46560.60614169533
2289,38036.61805349857
2290,25902.498112806654
2291,23441.08105210991
2292,17683.17835670141
2293,15391.909620052753
2294,11929.357014288016
2295,12637.592807009905
2296,14339.732334895036
2297,17161.168888042732
2298,18054.757364824807
2299,23384.812420160437
2300,26814.129904846293
2301,30644.641455379686
2302,32561.3520407512
2303,29426.901511177814
2304,28203.92937965412
2305,26145.995872082807
2306,23095.586330991497
2307,19217.053335552224
2308,15070.342475555568
2309,13139.367554726214
2310,13458.221291572987
2311,16599.201302732985
2312,15414.982298327872
2313,13484.36205020073
2314,12750.881972642324
2315,12276.126162853667
2316,13157.954284803425
2317,13170.524766694009
2318,11454.198976673004
2319,8981.440043198641
2320,6889.40221015903
2321,3679.9611331202013
2322,2840.0186659394694
2323,2973.8275533475007
2324,2237.237217204818
2325,3870.8851790477347
2326,4273.519564364009
2327,5821.741489039341
2328,7408.091236260858
2329,5537.230403849658
2330,7703.989828041917
2331,8362.814161009155
2332,8669.130382938325
2333,10876.599352813746
2334,11591.794476055738
2335,15621.903760270043
2336,14672.80831096281
2337,13036.804383737699
2338,11220.906851740416
2339,12843.513139104765
2340,10953.232411421695
2341,11992.246161698265
2342,11610.10414080525
2343,11913.533268493693
2344,12471.454910666731
2345,13405.026040684445
2346,12839.093470743503
2347,12299.00312117856
2348,14346.371511181955
2349,16037.62166099897
2350,15866.52385437183
2351,17054.15797455901
2352,16864.746343943694
2353,18436.917397610516
2354,16142.035356436463
2355,16870.364725810035
2356,15274.440810623419
2357,15321.896307106508
2358,13870.182395265441
2359,12672.551670180117
2360,12802.96947043587
2361,11723.495217407031
2362,9465.076717802502
2363,4701.619349346351
2364,6119.216977717206
2365,8166.0679483936565
2366,6974.521781003075
2367,8347.553818079648
2368,5297.816134423418
2369,7974.707377095835
2370,4081.4114980948134
2371,5794.932292341258
2372,8187.562769725338
2373,7583.700244733701
2374,8633.472747470905
2375,9616.56463894949
2376,10334.656701911294
2377,12239.02121791016
2378,11439.723012722112
2379,12037.194602685951
2380,12869.589813015855
2381,13168.136978118748
2382,13614.856487592195
2383,11496.097627110163
2384,10324.09339909969
2385,12531.53293973178
2386,9149.75595163463
2387,295.1864637333151
2388,8756.61176131533
2389,12069.24005038666
2390,9989.420042280637
2391,15071.87384496277
2392,14806.94105274233
2393,22972.11345011216
2394,22979.05649073451
2395,26712.18056385527
2396,24828.92730766098
2397,26413.93739252815
2398,24394.274052966106
2399,25284.24241853453
2400,20364.831740368583
2401,18992.834802219695
2402,20022.84482302005
2403,17972.970403234995
2404,18983.489692668238
2405,12899.514486457825
2406,16754.669624441605
2407,16094.72682884124
2408,19067.32382965046
2409,19346.530270298743
2410,21056.49973038226
2411,22893.340291270473
2412,22828.739433424373
2413,22381.599437140067
2414,23633.66253235309
2415,20882.14039562067
2416,16119.743955020047
2417,6292.215934515663
2418,13086.868567899137
2419,4917.32742061197
2420,4902.932550047858
2421,10624.04120687553
2422,11439.425271992144
2423,19469.636812398523
2424,24006.955890828896
2425,22366.128136842384
2426,25405.223236526028
2427,24071.243731103
2428,31609.90758715464
2429,27219.98268013959
2430,27520.600955786515
2431,21355.012707759724
2432,24536.268231095968
2433,26343.70632995155
2434,28678.551320908227
2435,32704.338232327187
2436,25907.15862012306
2437,29074.37855049687
2438,21795.779989916755
2439,16153.712719566152
2440,14168.804290741991
2441,11571.623591585894
2442,9366.730629205253
2443,5416.979674499995
2444,10464.096838436595
2445,11845.618060416457
2446,15109.054086431312
2447,8820.597541254796
2448,9880.721286883072
2449,12919.959290203085
2450,9915.05425414146
2451,10707.708568231392
2452,12266.102837076116
2453,11764.268164817906
2454,13165.349738193641
2455,10111.47328489742
2456,13800.851935933348
2457,14140.401404330805
2458,17585.37153711892
2459,16342.070177331141
2460,15033.214429532949
2461,11204.137443747433
2462,6332.051165610351
2463,8932.898770908796
2464,18189.778133774846
2465,6785.986406593791
2466,7966.449482146406
2467,3728.5836270041027
2468,6022.215812082852
2469,2128.640719273413
2470,8381.485325988164
2471,15584.347019746261
2472,16698.43627905975
2473,17719.35164724019
2474,16339.53187296874
2475,16027.387476322077
2476,17092.005246388122
2477,17145.44674274123
2478,18859.680358790712
2479,23224.662515727097
2480,26271.838792161434
2481,29296.744881058108
2482,27113.304323904184
2483,28321.178802478134
2484,28454.24145294506
2485,26776.19441278671
2486,28450.003744783047
2487,26911.71966284385
2488,25666.263271237756
2489,26145.4079918913
2490,25895.267689962908
2491,25152.443228082007
2492,24253.44086968412
2493,23638.09573058804
2494,24492.346102325962
2495,25341.92641759352
2496,28555.76665516375
2497,29399.0790210662
2498,33757.56535818874
2499,27202.15912367473
2500,25284.394879049327
2501,21072.841747416165
2502,19459.291813010706
2503,20954.784071123686
2504,19357.93279806679
2505,4460.417996031911
2506,3889.007558415823
2507,4569.822152843405
2508,486.7509326475704
2509,3269.0375103639194
2510,4599.271749244105
2511,3385.7931010194034
2512,2931.91629241361
2513,3189.895490267774
2514,3381.110508617567
2515,3007.0398729589674
2516,2753.281469508763
2517,2557.764635223393
2518,2739.376048621609
2519,2787.783070230008
2520,2926.295654958673
2521,2808.734171597558
2522,2860.2374433187347
2523,2990.1016588216517
2524,3182.3107980691943
2525,3538.743282291207
2526,3882.9039673060333
2527,4629.868894918671
2528,4631.989215211318
2529,3832.8296399156898
2530,3850.9929922178244
2531,3298.531889749914
2532,3845.704187797314
2533,3795.35451711647
2534,3471.44921715471
2535,3408.275555097198
2536,4144.069961492339
2537,4262.3548497125985
2538,3896.7651446472764
2539,3607.714793760156
2540,3395.8520947223965
2541,3631.2337781297488
2542,3439.351274106347
2543,3508.321306661609
2544,3685.0700545211134
2545,3836.7130197701704
2546,3537.7260723995287
2547,3497.0918596038623
2548,3582.7658279409407
2549,3338.901421420691
2550,2939.053256348928
2551,3738.753664818133
2552,2190.5573818021066
2553,907.7367112189687
2554,1069.9936954461405
2555,1010.0700233275113
2556,947.3282061737233
2557,987.4344135148204
2558,978.4794502709927
2559,1650.040802154714
2560,1151.575960733951
2561,842.3045287434234
2562,631.9947745650876
2563,664.1713841372839
2564,406.1255766809907
2565,429.57625776470366
2566,442.5794156673092
2567,245.97297458612934
2568,20.929439780161616
2569,7.517022776252308
2570,1508.9267566916865
2571,300.1607956508296
2572,1019.6154278701724
2573,1380.3061741199492
2574,1571.111090694224
2575,1203.3974133931285
2576,911.5281973294785
2577,871.4509543343524
2578,904.6763663251686
2579,958.2693465093628
2580,874.1978992698272
2581,933.748841446222
2582,794.2454502518226
2583,621.4891555921911
2584,659.0932994598509
2585,422.24509054833385
2586,438.320201164798
2587,623.4822464108097
2588,451.3655803775814
2589,311.3124633444724
2590,179.93437017389186
2591,195.1481170788225
2592,498.1793733109482
2593,610.5683262624354
2594,662.0839597386431
2595,868.5222927731865
2596,916.436554660041
2597,1045.8388429115944
2598,844.7045528916261
2599,769.5868079111713
2600,500.87349351269484
2601,349.98431508074816
2602,48.96941529223898
2603,710.9573035446181
2604,654.5232220329398
2605,612.5522069741934
2606,704.3304488121378
2607,744.5025059129341
2608,506.8505651139523
2609,292.38073348348655
2610,601.1155122735132
2611,901.849421028044
2612,655.2043770838477
2613,682.3618594096072
2614,687.9138338388029
2615,590.9562465363048
2616,671.0305489436347
2617,699.5902119851598
2618,634.1818253158181
2619,619.6996470186069
2620,711.5768594850699
2621,779.7689821685663
2622,807.774656635958
