idx,gld
1333,4991.825649670457
1334,4977.449700810336
1335,4999.603448816191
1336,4948.451230999535
1337,4800.352406072827
1338,4155.288127263064
1339,4389.59858476394
1340,4099.547557157039
1341,3335.5787390925498
1342,3806.439335135239
1343,4599.792575844135
1344,4870.499778573529
1345,4964.176722340001
1346,4428.656125929258
1347,4958.901018986146
1348,4998.9087129865775
1349,4568.93257767702
1350,4612.950789872402
1351,4985.9117482859565
1352,4986.929084550277
1353,4923.2287298637475
1354,4925.798095625842
1355,4998.766147746728
1356,4978.0984557597585
1357,4998.506441574857
1358,4555.897187825693
1359,4859.923341989151
1360,4994.080262353429
1361,4859.894922904847
1362,4998.882119088694
1363,4894.10836258515
1364,4103.499518485696
1365,4179.482361613078
1366,2913.9184073649253
1367,2896.7544692799256
1368,2919.409734122441
1369,2458.168738738132
1370,1041.5509818634055
1371,908.4402031382077
1372,1095.3890323905996
1373,1314.1291132357217
1374,1989.8558858102729
1375,2764.093805852948
1376,2482.3796398925
1377,3760.3377661117797
1378,2955.926121271413
1379,154.77385271759414
1380,2402.3928148025443
1381,4651.736455509915
1382,4937.026387716262
1383,4076.1605590466193
1384,4815.0654827527915
1385,3607.7221777492737
1386,3764.250020797586
1387,2275.7700241148736
1388,1341.3600712535217
1389,3127.4568466071555
1390,4907.137194535746
1391,4904.83691539392
1392,4989.127074008521
1393,4855.9777132327235
1394,4018.977064220094
1395,3696.5904003294527
1396,3439.5177491180843
1397,3822.5198737544024
1398,2632.8024794451594
1399,3778.6311714689173
1400,4970.30566603395
1401,4902.160942357075
1402,4907.65796305776
1403,4998.31332251555
1404,4754.86139438829
1405,4595.182901095232
1406,4998.679347734181
1407,4870.862201413699
1408,4925.28317095352
1409,4997.667146390352
1410,4182.476407660761
1411,4993.917511722932
1412,3803.5786950357906
1413,1334.934967901369
1414,2952.695020389398
1415,3229.4256470317932
1416,4979.737912646844
1417,4873.97344895411
1418,4985.568914537247
1419,4894.167869277928
1420,4920.251378577615
1421,4887.031452187857
1422,4980.689461513425
1423,4995.190080809515
1424,4725.892359739888
1425,4718.033466111486
1426,4861.901827853638
1427,4896.0869375157645
1428,4966.787419681599
1429,4289.576905633763
1430,2311.175557314795
1431,4635.846107469574
1432,1266.5775263209964
1433,4929.39914337478
1434,2950.5582899857736
1435,4835.35955986839
1436,4994.68258137489
1437,4950.575426949007
1438,4596.8140659196915
1439,4214.298450197775
1440,3806.618549249036
1441,3512.8555973606753
1442,4181.235461547111
1443,4593.505992715179
1444,4998.735832438566
1445,4971.094889873837
1446,4963.769378081255
1447,4994.471464332554
1448,4959.595378096959
1449,4613.079612425736
1450,3566.2663455870397
1451,3758.62559659314
1452,3430.8585376946066
1453,3830.814900726672
1454,4317.439829640862
1455,4061.938863001919
1456,3473.388494235473
1457,2019.4083631382832
1458,2072.196934561959
1459,1506.5764810074402
1460,826.0693632984309
1461,318.20588822949964
1462,289.3495390442157
1463,201.8013345241088
1464,2342.816228158087
1465,4942.2891977922845
1466,4722.112839444651
1467,4865.596367600001
1468,4696.8303467325795
1469,4994.055612380915
1470,4776.080122336188
1471,4893.228777314309
1472,4999.1115768855225
1473,4905.623140300287
1474,4989.131362775215
1475,4603.254009191908
1476,4999.661152871415
1477,4569.204722327793
1478,4962.098289682438
1479,4015.1412570277294
1480,2989.5104160778283
1481,630.3477755870156
1482,218.22487139678216
1483,160.55417266097004
1484,2617.8017503700257
1485,4728.314437986653
1486,4878.523170113353
1487,4826.647981473841
1488,4575.674550019642
1489,4960.763874194963
1490,4343.68192780514
1491,4939.996107187349
1492,4941.848458740798
1493,4954.2349853334
1494,4573.004551662137
1495,3352.114565563945
1496,716.9528286892297
1497,2863.921986639997
1498,3462.368224399839
1499,4983.196382594567
1500,4952.466343561079
1501,4983.808843033205
1502,4962.087310800541
1503,4998.979254774602
1504,4885.568566253035
1505,4636.19357514109
1506,3176.698140507953
1507,4266.0931944948725
1508,3762.0449881198165
1509,3033.917212478902
1510,1744.638964963315
1511,1826.0184216933944
1512,638.7959575090283
1513,2421.6902237786644
1514,4879.146913378116
1515,4850.214383539477
1516,3686.963652168867
1517,2739.217090955459
1518,350.9103346816765
1519,3070.6321827315314
1520,1604.5759620164822
1521,4134.219594205913
1522,2514.8101798430584
1523,2696.854776850641
1524,1902.7836864512376
1525,1880.425507773194
1526,1530.4316328198056
1527,960.6342837295235
1528,68.78649696175131
1529,2204.6301691660196
1530,737.5919330082405
1531,1931.828606396103
1532,3537.251453302679
1533,4998.453830268907
1534,4881.085416888856
1535,4862.7784415491715
1536,4974.213360538926
1537,4390.6831774329185
1538,4445.359210147706
1539,3375.3564796409105
1540,2532.0140284619147
1541,519.9450206079183
1542,4042.270544585318
1543,2684.098813974216
1544,4113.452551001204
1545,4967.2982483171545
1546,4985.10742729743
1547,4958.103272536742
1548,4674.038590280851
1549,4978.842135669519
1550,4958.779693162963
1551,4463.794509857569
1552,4418.448302937684
1553,4500.238361045937
1554,4291.201306031811
1555,4934.2136816355605
1556,4983.831849755616
1557,4956.836730000999
1558,4864.02370448667
1559,4985.437976298223
1560,3992.5971587434374
1561,4960.879826363663
1562,3256.1123388971882
1563,1213.9876812184002
1564,1709.3269583446258
1565,3828.3748374194474
1566,4926.07889827537
1567,4831.017450939761
1568,4907.660751223685
1569,4988.11625736764
1570,4992.045793664115
1571,4977.863056281827
1572,4997.555898831913
1573,4993.26620320741
1574,4992.2392503887995
1575,4587.965429637602
1576,3786.0785718135835
1577,1768.6227110864727
1578,4900.438569628533
1579,4338.633489824304
1580,4511.0820564558535
1581,3893.1612204136527
1582,3980.9688294075545
1583,4045.444184830666
1584,4048.3494846007784
1585,3165.1234825570828
1586,1037.0397529026907
1587,4059.4409036545144
1588,4838.407078424865
1589,3220.313558751474
1590,1731.6558427042276
1591,1571.8669430245893
1592,3652.4694175087498
1593,4640.170589792209
1594,4979.271826911817
1595,4983.29006986857
1596,4987.217152896852
1597,4391.169722300394
1598,4856.605515345528
1599,4984.206037042286
1600,4995.208861641368
1601,4998.721389873385
1602,4980.457296962228
1603,4997.227588059786
1604,4984.679426247726
1605,4581.2748778202495
1606,4358.695373472567
1607,3244.257705005031
1608,4378.196461462763
1609,2024.6923370463337
1610,4209.084340903174
1611,4681.724469459109
1612,4859.989649196489
1613,4970.497585588662
1614,4767.517990209115
1615,4954.982170147327
1616,4655.270138198341
1617,3955.766292374558
1618,1610.2643669867264
1619,1598.1161586028147
1620,4045.2483059582332
1621,4291.380425381679
1622,4963.514764954808
1623,3983.2451198215726
1624,4962.587552258143
1625,4819.470093572291
1626,4818.512029957814
1627,4979.554897451869
1628,4984.420323818526
1629,4949.318960269925
1630,3621.5038468483067
1631,4207.417097355329
1632,4342.012112127363
1633,4220.446860141672
1634,2995.06254693428
1635,4712.440601568877
1636,4919.381030332235
1637,4977.313136182456
1638,4979.538632603991
1639,4357.645003611524
1640,2495.0638576909896
1641,705.3097213143594
1642,4783.820967913564
1643,4716.775146660908
1644,4865.011327410513
1645,3629.318819027595
1646,3711.76383548563
1647,2140.165569383271
1648,1636.3920659778173
1649,1522.9217274742773
1650,1915.0515774210603
1651,1365.533064766237
1652,1468.137396489245
1653,1605.3917673845178
1654,1950.403677524891
1655,3105.785035122899
1656,3200.3400823338866
1657,4159.010117960923
1658,4982.14915683543
1659,4255.615827898374
1660,3306.750284249035
1661,1188.8955051154855
1662,2127.912613889835
1663,3411.0312151286494
1664,4886.608625167361
1665,4969.674993680037
1666,4993.054599008843
1667,4727.23654445742
1668,3978.471445322797
1669,1055.3243637709054
1670,2226.1244051637136
1671,1939.7060584804099
1672,2030.3125137886375
1673,1952.9390796417429
1674,2584.0220336617626
1675,2572.6181175510637
1676,4572.225764232042
1677,4678.999026141439
1678,4165.792531743188
1679,4005.957794394255
1680,4402.155729018827
1681,4985.316666190245
1682,4947.423146223346
1683,4973.629000704027
1684,4764.347723760302
1685,4952.252063073583
1686,4933.315868939218
1687,4720.4667420693495
1688,4998.354629059528
1689,4988.458926380372
1690,4997.446600102514
1691,4992.020076456873
1692,4996.655945302036
1693,4935.597550428523
1694,4736.041816100947
1695,4989.849784152026
1696,4990.351236943251
1697,4617.139397755332
1698,3708.6897472040337
1699,1116.9527712898396
1700,4123.835793141617
1701,4368.024106007909
1702,4883.915385507209
1703,4987.315905813843
1704,4966.55954253598
1705,4675.155370695515
1706,4580.321185326064
1707,3848.8716823516393
1708,4347.715372406169
1709,3533.5732314211095
1710,2280.8941636793766
1711,685.7579393016711
1712,2055.38461518577
1713,815.3353573681826
1714,1394.3535043445827
1715,3560.1849138386115
1716,4543.884033382381
1717,4998.422531116111
1718,4927.0600884403375
1719,4651.27290474361
1720,3970.3980359580114
1721,2063.338815194735
1722,1896.3499584462245
1723,290.20515821538976
1724,2432.474216983588
1725,1263.470540641805
1726,4872.267731828548
1727,4595.036633090496
1728,4618.8749881131425
1729,3673.113590842934
1730,4093.758877014088
1731,4420.58372512406
1732,4986.213209379578
1733,4444.751563670551
1734,2512.3265914427766
1735,1315.8011114754336
1736,2447.7436238786627
1737,237.31432716537026
1738,4316.147808455119
1739,3497.3017559004193
1740,1882.7774754908576
1741,1212.936684478899
1742,2611.5368182058905
1743,4637.808240264111
1744,4701.412502856606
1745,4842.237527985535
1746,3169.089372816265
1747,3642.9519026094777
1748,4024.477181120114
1749,4944.378453846365
1750,4500.385367560505
1751,3813.295521389612
1752,2860.998224205438
1753,3812.8902183259515
1754,3660.065017753174
1755,3728.8708511791715
1756,3389.766716596633
1757,2222.2186669642124
1758,4679.529638858671
1759,4881.10788617168
1760,3835.2769641097507
1761,1726.571207316838
1762,988.790049360928
1763,1217.0996704758236
1764,91.03301398971468
1765,1785.8512427475162
1766,1037.8013477928532
1767,1105.7973507733443
1768,4778.692669164754
1769,4937.27151477014
1770,4979.709960622342
1771,4309.030970452857
1772,4991.425303536277
1773,4867.724143284219
1774,4407.110722429063
1775,4994.313024246728
1776,4949.111059859778
1777,4917.026910020172
1778,4061.675188201883
1779,4321.905538538971
1780,3775.972418610383
1781,2456.179028179229
1782,2990.906638311337
1783,4990.454664330238
1784,4719.422549972624
1785,4999.84462429996
1786,4951.519915709986
1787,4991.417501120683
1788,4783.48784652896
1789,4981.730242859361
1790,4347.65473399989
1791,3125.9449193554606
1792,844.2888021102442
1793,2754.7504143647684
1794,4522.126387062769
1795,4907.014453453538
1796,4847.257416745633
1797,4994.518843309981
1798,4119.943106157876
1799,4982.265591234253
1800,3402.7205299494176
1801,317.16498782107726
1802,570.9618966445527
1803,989.7679608942872
1804,465.45707056021945
1805,4000.9977690515652
1806,4848.735180918411
1807,4962.322651451072
1808,4982.057881551037
1809,4991.835162260547
1810,4989.787716264814
1811,4977.463626412049
1812,4607.197566066482
1813,4092.9135762079795
1814,4361.679072173932
1815,4075.9361012706263
1816,4999.921168219657
1817,4988.136631612593
1818,4972.09605197942
1819,4986.118002565878
1820,4978.021926982438
1821,4974.307103911851
1822,4595.831729434771
1823,4584.647533605069
1824,4690.0017130881
1825,4991.268198066581
1826,4902.942805640914
1827,4985.076945228781
1828,4577.087707535803
1829,4993.4140097018335
1830,4966.488958320158
1831,4998.451028997456
1832,4346.367485386009
1833,4998.448179163122
1834,4960.4744243339865
1835,4914.88493811552
1836,4887.118423447518
1837,4989.152258788467
1838,4391.406080559709
1839,4572.72818979633
1840,4240.8574871470155
1841,3302.3390357095677
1842,1106.8924758422866
1843,821.4428074129788
1844,1987.2491056781446
1845,4330.275666997891
1846,3757.3010064349473
1847,4948.509306345904
1848,4919.796294664326
1849,4274.929135276963
1850,4638.363500744415
1851,3937.7135736325263
1852,3906.0929010384407
1853,3768.270636983484
1854,3852.817712392835
1855,4074.6348596947123
1856,3833.7966670615046
1857,2930.7039825928327
1858,4213.8793057939165
1859,4836.16984324041
1860,4969.272219800177
1861,4948.959587479732
1862,4994.733969783138
1863,4806.321065787217
1864,4967.597202652349
1865,4998.719088560643
1866,4835.223600960319
1867,4457.742384884057
1868,4326.011753221226
1869,3902.759093590437
1870,1909.7317540335146
1871,428.64914730100816
1872,3186.8126245641006
1873,270.4728509155898
1874,1182.0050081904092
1875,836.2228793575985
1876,1181.551246122468
1877,56.80629745928642
1878,1406.081305453919
1879,3957.0157331221476
1880,4717.196837544332
1881,4934.545564002238
1882,4965.951473253699
1883,4995.048257993971
1884,4745.9053934387985
1885,4674.4934015275285
1886,4996.39878697714
1887,4977.208920368883
1888,4814.482509162337
1889,4115.2720234593835
1890,4968.326644821133
1891,3404.5868659894977
1892,879.7762707587718
1893,1342.6748196647748
1894,3463.553493581062
1895,2730.935196626848
1896,3122.2199099226896
1897,4932.663900992425
1898,4545.063989321765
1899,4919.627928472021
1900,4983.765849825624
1901,4930.569971819043
1902,4991.323265631657
1903,4999.200466852031
1904,4969.781167363104
1905,4945.633232264878
1906,4914.436510102175
1907,4812.259240274289
1908,4993.200726632665
1909,4985.309391181604
1910,4967.903358730895
1911,4506.959366967942
1912,4099.6511215379
1913,2148.878533736014
1914,4413.223421802666
1915,4918.221788581571
1916,4975.294031000158
1917,4968.275755438958
1918,4983.603979130336
1919,4973.009577867673
1920,4510.952060867702
1921,4996.820561234789
1922,4981.916549291409
1923,4990.579389195591
1924,4874.478479360106
1925,4930.503686996199
1926,4905.982469275122
1927,4162.524270874999
1928,3472.4242222195767
1929,1763.4156310281244
1930,2874.0654704283343
1931,189.71215010099874
1932,1856.4024076761098
1933,4997.234020405055
1934,2635.466870906752
1935,861.3655347711641
1936,3233.674832400431
1937,4982.906149132854
1938,2466.051345539731
1939,2248.429093345503
1940,4588.127015754103
1941,4997.306199382458
1942,3884.9050259505007
1943,2050.4944125998813
1944,305.24137048503167
1945,4696.61933991464
1946,4752.766275870659
1947,4120.627192787955
1948,3325.791863708874
1949,590.5675032426493
1950,1019.9297307046515
1951,3337.2653352893967
1952,4578.212564659168
1953,4123.322494333578
1954,2870.2960488788112
1955,2238.975320002591
1956,261.97710368008615
1957,2118.9827664969416
1958,4905.896141521289
1959,2602.180571680187
1960,4974.922707626868
1961,4991.094625161037
1962,4888.119003008813
1963,4966.740381662871
1964,4319.725461618568
1965,2897.6363364669396
1966,4393.8322548634505
1967,4834.956761611247
1968,3542.499057585626
1969,4958.199743143738
1970,4839.546344809492
1971,4438.489891288995
1972,3692.3950484158204
1973,1641.6047917311323
1974,1168.1247500841218
1975,4788.65178258211
1976,4920.408468702549
1977,4932.992208908665
1978,4948.444410695248
1979,4937.259425373584
1980,4896.642916686798
1981,4966.926542950257
1982,4346.6104932399885
1983,4920.680788995206
1984,4934.3284609362
1985,4958.6477737199775
1986,4968.5866561190105
1987,4949.984807612907
1988,4498.946098350674
1989,4012.663874290568
1990,3564.79576813759
1991,3483.777717548164
1992,4135.870496496344
1993,4985.723277687951
1994,4994.257874294646
1995,4935.513573476737
1996,4930.783452785616
1997,4530.988260636746
1998,2567.0594448520874
1999,2337.92832215171
2000,1747.089627761957
2001,1861.617180922452
2002,998.9865906831537
2003,1725.7799318040745
2004,3725.062325253274
2005,4986.183615469234
2006,4591.797954825179
2007,4270.532781545864
2008,2999.912465505101
2009,4005.386130176634
2010,4774.609509234546
2011,4929.731026587191
2012,4308.707606646686
2013,3773.6657820364744
2014,4789.617606755622
2015,4926.569343114854
2016,4442.608304049721
2017,3498.1102428562194
2018,2717.205939137058
2019,2017.7266017560419
2020,1320.6381753940232
2021,3499.914342446668
2022,4996.725187727897
2023,4868.610869689889
2024,4530.4696779698115
2025,3993.193966187592
2026,2984.535049697859
2027,3236.0469827786883
2028,2378.928340556877
2029,720.0826066294698
2030,3678.454494946785
2031,4739.858923102647
2032,4936.447827642049
2033,4394.865249922302
2034,4785.376304907908
2035,3868.9539987052754
2036,4999.675049516871
2037,3937.440034129673
2038,3073.8394445191075
2039,421.6339157947696
2040,777.1467778196667
2041,1934.8188380765312
2042,3027.331683964701
2043,4957.538004754399
2044,4474.99850867877
2045,2932.4594522412985
2046,1818.8951303185247
2047,3576.447213949928
2048,4888.704966317505
2049,4951.307980361899
2050,4836.483733877995
2051,4993.15770105256
2052,4516.336782689165
2053,3750.6495473589853
2054,3291.0801988075
2055,2661.6175595433474
2056,3538.8473076466776
2057,3928.7123951366784
2058,3876.868702255879
2059,3845.6866252082327
2060,3839.003055693446
2061,3582.62267717037
2062,3619.78418349441
2063,2982.2877233564896
2064,3895.135607175186
2065,3563.5070652462837
2066,4684.451729155902
2067,4925.116315119815
2068,4991.006827752373
2069,4999.224704798535
2070,4920.8567138542285
2071,4741.362823535993
2072,4999.829268754549
2073,4983.469170477579
2074,4775.209629568391
2075,3887.7436354166553
2076,1250.5786444892335
2077,1788.9356356292235
2078,183.88612954220406
2079,4497.83105980617
2080,4515.548890695536
2081,2686.17839557554
2082,4629.954746471728
2083,4983.841726544284
2084,4857.37082087742
2085,4934.974020657634
2086,4847.736867675892
2087,4220.612974605262
2088,4586.842524078803
2089,4962.050177210872
2090,4952.471747902568
2091,4918.470308552874
2092,4786.621904818462
2093,4972.236948790915
2094,4428.766570868354
2095,4116.359429431846
2096,2003.3912614086232
2097,3021.052492518676
2098,386.49733952426953
2099,125.1425714716009
2100,293.61375717642073
2101,1401.6449000960652
2102,1066.078568380645
2103,771.7516050139793
2104,577.1983372688063
2105,1930.045688616092
2106,3005.8398119964445
2107,1426.4156603310705
2108,131.49710693829195
2109,3422.820103038046
2110,4575.1836467494095
2111,4840.796712277727
2112,4951.813260332131
2113,4783.811148735565
2114,4946.863946478354
2115,4951.904501135482
2116,4964.774705885984
2117,4488.458908547421
2118,4222.756537781617
2119,4453.31990014887
2120,4758.46745453751
2121,4827.663487925707
2122,4085.326030708533
2123,4310.2536631775965
2124,3371.866068561159
2125,3070.825279253039
2126,2386.420928962252
2127,2478.73318833976
2128,2072.8292709847724
2129,850.1057570323942
2130,3442.6816888367252
2131,3728.433795830307
2132,4968.960472978126
2133,4034.9114193811006
2134,1796.1695340339888
2135,2288.4541239238506
2136,1798.9239289736777
2137,2164.0648055403
2138,3257.3429886775843
2139,4211.063572394178
2140,4358.5261253030485
2141,4972.566457356861
2142,4898.8037509334845
2143,4347.659448763097
2144,4349.237202402158
2145,4993.317992602453
2146,4959.716207069488
2147,4943.771440490222
2148,4554.286379621813
2149,3989.9862535158104
2150,3157.9405716347765
2151,2402.2127937179157
2152,1189.9510813591749
2153,2329.0472597235557
2154,1062.174415916208
2155,2604.132886131758
2156,3661.557033135167
2157,4986.4420248591605
2158,4896.760176904329
2159,4813.349275764405
2160,4980.455527007965
2161,4407.677405277188
2162,2633.7435388104245
2163,739.4867915536579
2164,3004.652671325066
2165,2633.1927874699577
2166,4921.8182584827155
2167,4289.817570170084
2168,3035.2410375234454
2169,1455.3769500469402
2170,1244.6772785892679
2171,1074.4155159190077
2172,401.51734630257545
2173,331.9978286400821
2174,2527.41082003449
2175,604.476928676185
2176,3188.6640948264726
2177,3574.453932403814
2178,3247.9832513105616
2179,3612.8978056729425
2180,4760.1507814433235
2181,4864.8896224467935
2182,3826.647631871887
2183,3218.072591721496
2184,1385.7767908440255
2185,4858.066158175474
2186,4863.279483501787
2187,4948.011526838516
2188,4955.0715719947075
2189,4999.685789010064
2190,4995.495698702466
2191,4954.22537249305
2192,4948.626159261699
2193,4996.975040076667
2194,4978.978360958053
2195,4596.574872687325
2196,3439.504557851978
2197,1679.0987770489064
2198,4080.1735898790507
2199,3322.9477937624765
2200,324.0980995309251
2201,2554.0505507123785
2202,1225.870978730064
2203,1874.2576744732646
2204,2353.9619733298086
2205,4595.610325128051
2206,4898.104492770029
2207,4659.78151582967
2208,4998.083338604095
2209,4993.240693469191
2210,4994.2768895659765
2211,4943.546889436679
2212,4914.119435115994
2213,4945.982882286238
2214,4917.538324719748
2215,4664.22873279647
2216,4987.1497485764085
2217,4977.583802478845
2218,4987.5960280444615
2219,4698.834347079304
2220,4537.410897516318
2221,3869.845670591079
2222,3429.24972221122
2223,2438.024730690858
2224,1291.5519899230135
2225,958.1356767017995
2226,2148.870972223436
2227,3547.674958655116
2228,1902.9198596343776
2229,3518.467935402355
2230,4986.610078642707
2231,4941.043573314448
2232,4987.003190220606
2233,4846.501719477214
2234,4981.076957220675
2235,4950.674175699034
2236,4777.456970009965
2237,4999.454928728878
2238,4970.099208075911
2239,4930.419133061215
2240,4998.742478291701
2241,4545.096613177921
2242,2687.1501197314583
2243,2149.114324640638
2244,708.8163424045341
2245,2971.6314019397496
2246,316.81879187774587
2247,225.05485901934074
2248,268.67637606645343
2249,23.422954894873953
2250,4717.605480255329
2251,4651.640340146613
2252,4844.878568685236
2253,4989.07374963416
2254,4432.358675319154
2255,3633.9686878857565
2256,2725.462974664206
2257,2921.479410930377
2258,1875.308971247855
2259,2933.5648123406822
2260,3943.5503920940077
2261,4049.8732197937493
2262,4591.386746522676
2263,4992.575594055646
2264,4991.578673643357
2265,4918.334064666348
2266,4681.718312634241
2267,4227.857767651889
2268,3210.465471616665
2269,3440.7158238711113
2270,2405.2367006095174
2271,3328.1146888827984
2272,3650.220167253021
2273,4995.709042027756
2274,4767.17073394456
2275,4701.277750540796
2276,4999.613196030937
2277,4934.276875480019
2278,4951.1934194549485
2279,4994.600524851804
2280,4980.681322849373
2281,4951.570506411186
2282,3629.414849434663
2283,2127.5868252930345
2284,340.71145940413885
2285,3331.130324382986
2286,4747.086859984627
2287,4861.007072517274
2288,4806.119169813064
2289,4978.633561739449
2290,4984.300448505666
2291,4971.675170682862
2292,4671.215922743308
2293,4241.133857134205
2294,4593.762792576291
2295,4993.503732704843
2296,4939.699691389954
2297,4810.095727485439
2298,4441.180803221108
2299,4999.063114781489
2300,4961.851610569621
2301,4973.957651003034
2302,4320.793214298345
2303,4997.753003977487
2304,4005.462595317066
2305,3216.3607225044057
2306,691.6761967802842
2307,3724.0055705314344
2308,4764.88866785797
2309,4889.390843948257
2310,4944.281281156307
2311,4975.108014854049
2312,4969.086115770303
2313,4943.169207431392
2314,4807.204936413773
2315,4995.389737075507
2316,4475.463948329175
2317,3772.8603750038474
2318,2501.413388880834
2319,650.3970362223998
2320,3144.1832919098415
2321,4886.488494266778
2322,2727.9214978710193
2323,4919.039788343737
2324,4978.412642396155
2325,4866.504484763691
2326,4949.2370151185905
2327,4998.839240686929
2328,4959.191775247398
2329,4998.94591021028
2330,4930.90928855169
2331,4988.949298163441
2332,4998.030892264056
2333,4990.368436351667
2334,4987.00167383806
2335,4259.591149201184
2336,4992.4592963363475
2337,4879.1255667695405
2338,4509.079423851915
2339,4291.69095607091
2340,4823.782289590942
2341,4893.996731993771
2342,4990.736950010857
2343,4996.250744234495
2344,4977.012395195507
2345,3215.120483303954
2346,79.21646079372422
2347,2321.132354748181
2348,4867.167237162121
2349,4957.475529205371
2350,3380.9685789219548
2351,4452.624456021229
2352,4732.281340149036
2353,4931.47907088197
2354,4507.120150673515
2355,3855.2972750250196
2356,2762.3288621664037
2357,4396.1351704579565
2358,4937.7192990966
2359,4922.742453659264
2360,4974.577808022517
2361,4962.8346974067335
2362,4968.681737361666
2363,4988.683491107524
2364,4065.3782608585498
2365,2181.1574262228146
2366,590.4636507007224
2367,2138.149539064648
2368,2404.1349645323908
2369,2685.7798985809372
2370,2800.660358116103
2371,2059.2483188219126
2372,1938.3614106529822
2373,2531.2309911736415
2374,2435.410854310209
2375,1982.5143476859225
2376,2081.591329988748
2377,1859.2592569166989
2378,1765.5139394396356
2379,1191.165280941613
2380,2013.1382216961852
2381,4995.692973724806
2382,4770.617869252917
2383,4047.6261661064955
2384,3653.3524619374098
2385,2556.3595954464445
2386,2058.4999922926504
2387,329.27768255016485
2388,1446.923351835753
2389,3702.099347898178
2390,4830.222308544877
2391,4849.003030700288
2392,4858.65197813371
2393,4935.4836491116985
2394,4473.012121204012
2395,3565.413196764164
2396,1917.728173847833
2397,2718.080022695492
2398,4844.481221559075
2399,4937.069863032762
2400,4194.929949481358
2401,2861.011837083786
2402,3347.6199840425074
2403,3033.57378027268
2404,3595.254456157515
2405,4212.048211219116
2406,4097.83621265203
2407,3632.8422855441436
2408,2104.0698512301383
2409,704.4123800188619
2410,2606.3424881656456
2411,790.506463642116
2412,3763.5535295868335
2413,4989.6953213855795
2414,4775.411610983565
2415,4271.286546973983
2416,4576.298954096518
2417,3890.364704485738
2418,2040.68915354112
2419,448.81481717493483
2420,3791.857489359771
2421,4130.822501884135
2422,3806.822677219475
2423,3430.5968181521
2424,1646.2924492960628
2425,4898.139405794375
2426,4673.093866292147
2427,4971.100099713033
2428,4999.213157038835
2429,4922.251667625754
2430,4962.991782517831
2431,4493.730183128832
2432,4898.536948717968
2433,4987.999188035897
2434,3957.057531230181
2435,3819.0084907151077
2436,1889.3354174408553
2437,727.0651053622323
2438,2141.312988806815
2439,4395.809729850401
2440,4946.396286992394
2441,4651.595683384945
2442,4839.60159499782
2443,4928.433470989643
2444,3778.43535930984
2445,4872.611914409151
2446,4729.549118538134
2447,4907.823709336191
2448,4670.912315328866
2449,4367.791513714952
2450,3920.044498932072
2451,3163.0737313613304
2452,1504.2166210382202
2453,1345.6731155901914
2454,636.4149721009503
2455,1844.2938278913796
2456,1426.3387920091025
2457,400.18327567588017
2458,986.5722613553191
2459,765.2563764645148
2460,1033.5159897534127
2461,1525.477377280792
2462,2565.916103711641
2463,3226.4658159541054
2464,4870.06361571547
2465,4483.998442285403
2466,4568.638321922279
2467,4110.737594922906
2468,4398.228136139069
2469,4997.308778751273
2470,4880.681758172119
2471,4308.204009590021
2472,2817.150343001253
2473,2977.6546038860847
2474,3381.1920809824783
2475,4243.215003524661
2476,4959.651234913911
2477,4996.63613450339
2478,4660.192119411228
2479,4901.302282243954
2480,4575.204154513562
2481,3680.0699781574385
2482,4204.651968056513
2483,4992.075955621417
2484,4968.917745680732
2485,4018.0770602403345
2486,2374.7772497073956
2487,2744.320960934879
2488,2218.058521442639
2489,2522.3654356838797
2490,2836.285244908895
2491,3569.1128123387466
2492,4998.441939382945
2493,4631.329291835889
2494,4666.2151785889155
2495,4996.395230063225
2496,4945.38667119469
2497,4923.180400658202
2498,4988.768932417843
2499,4990.792545812329
2500,4947.498326240327
2501,4145.195781029384
2502,3697.9917413112958
2503,3286.0829756067537
2504,3652.0025563663094
2505,4735.898485255456
2506,4976.25347766777
2507,4834.522105509776
2508,4753.619638264432
2509,3581.6086820137925
2510,3402.9631134892784
2511,2158.0009963978578
2512,335.84969930715914
2513,4774.19205877055
2514,4896.117376204399
2515,4894.226612922629
2516,4737.8205179877605
2517,4208.298096135768
2518,3835.8714616952566
2519,4418.830901087387
2520,4970.485884502559
2521,4953.965269971508
2522,4974.308062119754
2523,4937.593996450658
2524,4550.219111043842
2525,3633.4404223282368
2526,4081.2984412279734
2527,3624.8656632815337
2528,3044.8303941975105
2529,2963.3538727199625
2530,2766.3667718738307
2531,2336.3923346966826
2532,1560.593955925003
2533,2509.8398876328197
2534,3689.6594345157214
2535,3486.815779263466
2536,4295.195666771393
2537,4006.782750256391
2538,3676.9406401319948
2539,2365.250478401527
2540,1539.7012448312635
2541,4721.693743647128
2542,1820.9039393649414
2543,4895.01402315523
2544,4943.792059153924
2545,3312.54501722132
2546,56.25728732257529
2547,1325.764551530183
2548,2297.175230993781
2549,4890.509306817957
2550,4712.646607002411
2551,3560.1933118678708
2552,2875.8982685781616
2553,3829.475900939132
2554,2213.434694115606
2555,1074.5454124925536
2556,1039.4410449667873
2557,621.1869229247994
2558,3492.3672866960214
2559,4927.837993935681
2560,3903.523183345117
2561,4929.149258984405
2562,4868.850066982724
2563,4786.397962630054
2564,4951.939788707293
2565,4960.285649734727
2566,4988.289528815391
2567,4809.829913866441
2568,4814.753293882007
2569,4999.762539196713
2570,4973.629021341681
2571,4999.336957700741
2572,4177.890158052162
2573,3608.4055852503266
2574,2709.68467542739
